no,pricechangepercent,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4
1227,0.107667210440457,13,17,0.0111853288472167,2.86387259321366E-05,-0.00138456388583268,0.00123669202571008,-0.000164112892854444,-0.000807571200971075,2,0,3,2,5,1,0,2,0.000436892793610477,-0.000743812448407655,0.000492679752490788,-0.000201278812727277,4.54230212537298E-05,0,-0.02,0,-0.0800000000000001,0.0799999999999983,-0.00058479136132672,-0.000134801056167311,0.000832045440288337,-0.000100726542762802,1.81778261886152E-05,-0.01,-0.02,0.0199999999999996,-0.0899999999999999,0.0899999999999892,-0.00137162543362934,0.00033383446040669,0.000984684099228,5.6093924392861E-05,2.69172558218832E-05,-0.01,-0.02,-0.0200000000000005,-0.0700000000000003,0.11999999999999
1232,-0.0121457489878543,0,20,-0.000662435107404183,0.000106716731182511,-0.000287545081677337,-0.000132733310094273,0.00016252548094806,-0.000131270580765741,0,0,0,0,0,1,0,2,-0.000122575927031354,0.000490089289594264,-0.000160766249875169,-0.000203411713312705,-3.33539937500326E-06,0,0.0100000000000007,-0.0100000000000007,-0.00999999999999979,0,0.000233564382993823,8.8777326651801E-05,-0.000211592312162931,-0.000108209273687163,-2.54012379547332E-06,0,0.0100000000000007,-0.0100000000000007,0,0,0.00212927815475122,-0.00279766568797835,0.000812441615941656,-0.000148008570545659,3.95448783118671E-06,0,-0.0499999999999998,0.0800000000000001,-0.0200000000000005,-0.00999999999999091
1256,-0.0582750582750583,2,19,-0.00171974838485487,-0.00450621355138088,0.000419594966751531,0.00263281067165926,8.86468239615911E-05,0.000141834918338546,0,0,0,0,2,0,0,0,0.00864899484587689,-0.00716784258258374,-0.00229390737706275,0.00087949595340402,-6.67408396343681E-05,0.01,-0.0300000000000002,-0.41,0.560000000000001,-0.140000000000001,0.0163521275641584,-0.0139454593468442,-0.00295081057974646,0.000686548765823664,-0.000142406403391371,0.02,-0.2,-0.25,0.560000000000001,-0.11999999999999,0.0273579051604212,-0.0228602774666321,-0.00444904891703844,0.000260791327819046,-0.000309370104569651,0.0600000000000001,-0.22,-0.0600000000000005,0.560000000000001,-0.319999999999993
1304,-0.101503759398496,0,20,0.00718125850936709,0.00143258099697711,0.000684470880877483,0.00207342923971,0.00140818590072794,0.000804763941692355,2,0,7,2,3,0,0,2,0.00363789872569786,-0.000281102508709941,-0.00258807042114906,-0.000728357211051724,-4.03685847871135E-05,0.01,-0.0199999999999996,-0.24,-0.369999999999999,0.63000000000001,0.00428953433189083,8.8172328567282E-06,-0.00338154514113975,-0.000915122426490542,-1.68399711722531E-06,0.01,-0.0199999999999996,-0.300000000000001,-0.520000000000001,0.830000000000013,0.00446598531707287,-0.00044044298946766,-0.00334381656364735,-0.000751015517986592,6.92897540287918E-05,0.01,-0.04,-0.32,-0.559999999999999,0.930000000000007
1308,-0.0996784565916399,2,20,0.0046093786703264,0.000124462748204762,-0.000507216363669472,0.00215046916728983,0,0.00137776293885193,0,0,0,0,4,0,0,1,0.00463010009550818,-0.00237046874496794,-0.00170985502734647,-0.000660428989515446,0.000110652666321689,0.01,-0.0700000000000003,-0.240000000000002,-0.390000000000001,0.710000000000008,0.0052059194912259,-0.00250488852898395,-0.00204616686961207,-0.000749309124368526,9.44450317386532E-05,0.01,-0.0899999999999999,-0.300000000000004,-0.439999999999998,0.850000000000001,0.00741890076946261,-0.00349244274972843,-0.00296549134069105,-0.0011349950920377,0.000174028412994577,0.01,-0.12,-0.48,-0.710000000000001,1.32000000000001
1309,-0.130232558139535,3,19,0.00194744905170329,-0.000161577527117706,-0.000719319213316602,-0.000914148797079847,0,-5.50560462771443E-05,0,0,0,0,0,0,0,0,0.000517618292211197,-0.000475486794317775,-0.000365298144993503,0.000347432893166234,-2.42662460661304E-05,0,-0.00999999999999979,-0.0600000000000023,0.16,-0.109999999999999,0.00169705383966057,-0.00157131246135048,-0.000387224598129898,0.000249572290773176,1.19109290465983E-05,0,-0.0599999999999996,-0.0899999999999999,0.0299999999999994,0.120000000000005,0.00390993930726258,-0.00304462017103926,-0.00121964531188294,0.000381783369545339,-2.74571938857528E-05,0,-0.14,-0.260000000000002,0.18,0.25
1319,-0.156013001083424,5,19,0.00532192568453051,0.00129505950685479,-0.000280653315201732,0.000596494807808846,-6.95563737392436E-05,-0.000747281718790153,1,1,4,1,4,1,2,5,-0.00164021249547158,0.00129566066799147,0.000280027791355331,0.000196564482407013,-0.000132040446282228,0,0.0199999999999996,0.0200000000000005,0.11,-0.150000000000006,-0.00371837176366813,0.00301241554682408,0.000699078662619979,0.000283035768594949,-0.00027615821437091,0,0.0499999999999998,0.0800000000000001,0.25,-0.340000000000003,-0.00532717846023933,0.00448094810202476,0.001278772786155,-0.000264169232345644,-0.000168373195594805,0,0.0599999999999996,0.089999999999999,0.0800000000000001,-0.210000000000008
1321,-0.201342281879195,0,20,-0.00297325683087986,0,0,-0.000896050486112934,0,0,0,0,0,0,0,0,0,0,0.00334755624858019,-0.00279773317315979,-0.00386113696693902,0.00277740209480824,0.000533911796710432,0,-0.0199999999999998,-0.140000000000001,0.16,0.0100000000000051,0.0046789857098396,-0.00732943708662565,-0.000833596072319281,0.00222337372006889,0.00126067372903651,0,-0.0299999999999998,-0.0800000000000001,-0.129999999999999,0.260000000000005,0.0104501704760049,-0.0100696987574043,-0.00478713814559303,0.00367225518774117,0.000734411239251311,0,-0.0999999999999999,-0.29,-0.0800000000000001,0.489999999999995
1339,0.00771775082690191,0,20,0.00644688768206963,0,0.000526039813795394,0.00562410746049222,0,8.09292021223683E-05,0,0,0,0,0,0,0,0,0.000786292998686836,-0.00134029998079854,0.000545179469137874,-0.000246332716051768,0.000255160229025636,0,-0.0300000000000002,0.109999999999998,-0.530000000000001,0.439999999999998,4.56968773800553E-05,0.00152576796141146,-0.000454430058390437,-0.00106372175679106,-5.33130236100533E-05,0,0.0499999999999998,0.239999999999998,-0.49,0.200000000000003,0.00256498238009097,-0.000771879142865473,-0.00292207291277363,0.00107139910761157,5.75705679365214E-05,0,-0.16,-0.120000000000001,-0.0300000000000011,0.300000000000011
1417,-0.00200803212851419,0,20,1.73847933208163E-05,0,-2.63226961939733E-06,-0.00386179795924825,0,0,0,0,0,0,0,0,0,0,0.00163093488944566,-0.000422620000972096,-0.000945686162910644,-0.000315482258562125,5.28535329992579E-05,-0.01,-0.04,-0.110000000000001,-0.300000000000004,0.460000000000001,0.00274997985308922,-0.00127141405490627,-0.00130264820868171,-0.000197685204268789,2.17676147675223E-05,-0.01,-0.0699999999999994,-0.220000000000002,-0.390000000000001,0.690000000000005,0.00287865074260196,-0.00123921175651093,-0.00175602097182349,2.63343140672681E-05,9.02476716650941E-05,-0.02,-0.0699999999999994,-0.220000000000002,-0.330000000000002,0.640000000000008
1437,-0.124513618677043,0,20,0.00177229544363795,-0.000968671663596322,-9.8342300872723E-06,0.000652299564573728,0,-3.44198053054531E-05,0,0,0,0,0,0,0,0,0.00219581447806361,-0.00296863222467014,0.000609419631678654,-6.13457737248663E-05,0.000224743888652732,0,-0.04,0.04,-0.24,0.239999999999995,0.00529789448751461,-0.00439853618460362,-0.00184655788555513,0.00067177312602789,0.000275426456616233,0,-0.04,-0.18,-0.19,0.439999999999998,0.00533073971264852,0.00232469087869597,-0.00751494487173784,-0.000202519180531685,6.20334609250251E-05,0.01,0.00999999999999979,-0.370000000000001,-0.199999999999999,0.549999999999997
1446,-0.116005873715125,0,20,0.00249279801025801,0,-5.80932996255676E-05,0.00193365000136192,0,-5.80932996255676E-05,0,0,0,0,0,0,0,0,0.000413880823632806,-0.00158443435177541,0.000464658639887053,0.000671932020990383,3.39628672651245E-05,-0.01,-0.04,-0.0300000000000002,0.0399999999999991,0.0299999999999869,-0.00554046284679366,0.00423525433274582,0.00128551326244719,-0.000237516353344548,0.000257211604945101,-0.01,0.02,0.0699999999999994,-0.370000000000001,0.299999999999983,-0.00385698787018762,0.00353755642233444,-0.000205107736765492,6.79942771483408E-05,0.000456544907470288,-0.01,0.02,-0.0400000000000009,-0.34,0.36999999999999
1521,-0.0600924499229585,4,18,0.00139654991473173,0,-1.31181949363768E-05,0.000189675980585071,0,-1.31181949363768E-05,0,0,0,0,0,0,0,0,-0.000174244217389485,0.000507846656151667,-0.000188807189984541,-0.000150178972472725,5.38372369502521E-06,0,0,0.0599999999999987,-0.0600000000000005,0,-0.000258710760911829,0.000224831330082997,9.92971403956933E-06,1.72222682529206E-05,6.72744853629729E-06,0,-0.00999999999999979,0.0700000000000003,-0.0600000000000005,0,-0.000467220291287679,-0.00126421940886512,0.00170032037040663,2.23779449859737E-05,8.7413847601461E-06,0,-0.0999999999999996,0.209999999999999,-0.11,0
1522,-0.179180887372014,15,13,-0.00437032042412585,8.62901337449454E-05,0.0003163971570648,-0.0133166290122623,0,0.000143816889574909,0,0,1,0,2,1,0,6,-0.00202763729293243,0.000536328124019381,0.00135737207021011,0.000233149400486059,-9.92123017830304E-05,0,0.0400000000000009,0.17,0.159999999999998,-0.349999999999994,-0.00208015101766168,-0.00101262532983393,0.00290018574111134,0.000248178221102437,-5.55876147181403E-05,0,0.0300000000000011,0.279999999999999,0.119999999999999,-0.410000000000011,-0.007909174622657,0.00383370013652229,0.00508884335659762,-0.000810832569343098,-0.000202536301119841,-0.01,0.280000000000001,0.699999999999998,-0.270000000000001,-0.670000000000002
1529,-0.109792284866469,3,20,0.00438687978246745,0,0,0.00338654615036086,0,0,0,0,0,0,0,0,0,0,0.00246375205871263,-0.00130530422605454,-0.00145035593258902,0.000266932522822685,2.49755771082431E-05,0,0,-0.100000000000001,0.0299999999999994,0.0800000000000125,0.00377666594252568,-0.00323182437926348,-0.000541691260990781,-0.000220681888712933,0.000217531586441433,0,-0.0100000000000002,-0.0200000000000005,-0.23,0.269999999999996,0.00626049764448389,-0.00689908405506617,0.000658261758399892,-0.000271462306984358,0.00025178695916669,-0.01,-0.0800000000000001,-0.0800000000000001,-0.279999999999999,0.460000000000008
1536,0.0452488687782805,6,16,0.0125427507709913,-0.00194126439123365,-0.000121565829542076,0.00354904053774849,-0.0108211630585017,-0.00163162727284398,1,3,1,2,4,4,7,5,0.000851416490384227,-0.000847943361708625,-2.14955306277326E-05,-8.14942722546404E-05,9.95166742067686E-05,0,-0.00999999999999979,-0.00999999999999979,-0.140000000000001,0.150000000000006,-0.000156920177462661,0.000936634665696212,-0.000708205848737278,1.45380712646623E-05,-8.6046710760933E-05,0,-0.0200000000000014,-0.129999999999999,-0.140000000000001,0.300000000000011,3.69791884617943E-05,0.00121496519660763,-0.00095102819213963,-0.000300659700113434,-2.56492816405433E-07,-0.01,-0.0700000000000003,-0.209999999999999,-0.6,0.900000000000006
1541,-0.0013736263736263,9,16,1.26903553299492E-05,0,3.80710659898477E-05,-0.000266497461928934,0,3.80710659898477E-05,0,0,0,0,1,0,0,1,-0.00580479187177341,0.00803295586464337,-0.000252091546638578,-0.00182319112117309,-0.000152881325058225,0,0.12,0.0800000000000001,-0.21,0,-0.00371036323822371,0.00641391942965741,-0.00191569029297656,-0.000707307013134321,-8.05588853228156E-05,0,0.04,0.0100000000000007,-0.0499999999999998,0,0.00148730411888309,-0.00112655375813264,-0.00019936204146731,-0.000218348902559427,5.69605832763734E-05,0,-0.0600000000000001,0.0200000000000005,0.0100000000000007,0.0400000000000063
1560,-0.0662650602409639,0,20,0.0499560567375887,0.00291489361702128,0.00143971631205674,0.0330652624113475,0.000829787234042553,0.000950354609929078,1,2,1,1,5,3,4,3,-0.00194693711957777,0.00458947506549046,-0.00179612860197242,-0.000697171873796133,-0.000149237470144079,0.01,0.219999999999999,0.0300000000000011,-0.169999999999998,-0.0900000000000034,-0.00440150844536821,0.006716245397825,-0.00102639130598567,-0.000854284248628583,-0.000434061397842573,0,0.33,0.240000000000002,0.18,-0.749999999999993,0.00188064366144744,0.00514839386801935,-0.00739880970858253,0.000130549694311689,0.000239222484804055,0,-0.32,-1.14,0.32,1.13
1590,0.0820224719101124,0,20,0.0600998392815748,0.00208207382179155,-0.000647745014127708,0.0338900201972228,0.0022615527285973,-0.000377939430000682,3,1,5,3,5,1,7,5,0.0129965526488638,-0.0262418431474666,0.00271279717371617,0.00732144314591196,0.00355695125126798,-0.01,-0.16,-0.1,0.220000000000001,0.0400000000000063,0.0193149397583375,-0.0430202780073822,0.00709714686920868,0.0115759267888192,0.00537816566331014,-0.01,-0.26,-0.0800000000000005,0.440000000000001,-0.0899999999999892,0.0499205473260189,-0.0996514215073661,0.0183993768191471,0.0158335607337646,0.0158438377007288,-0.01,-0.77,-0.31,-0.43,1.50000000000001
1611,0.172897196261682,0,20,0.00162295030890862,0,0,0.00127246520376136,0,1.75685531091312E-05,0,0,0,0,0,0,0,1,0.00192874567047496,-0.00156491027292679,-0.000407496564268958,5.68163366083257E-05,-1.31551698875224E-05,0,-0.04,-0.0700000000000003,0.0400000000000009,0.0699999999999932,0.00353670911280923,-0.00300700306315449,-0.000586039142482564,3.02981975608997E-05,2.60348952668592E-05,0,-0.0800000000000001,-0.120000000000001,-0.0399999999999991,0.210000000000008,0.0128892087891882,-0.0085879639342071,-0.00415846691699166,-0.000264852731396689,0.000122074793407242,0,-0.24,-0.58,-0.369999999999999,1.19
1612,-0.0428571428571428,14,11,-0.00125284713069676,0,0.000281574228868715,-0.000907997794217094,0,0,0,0,0,0,0,0,0,0,0.000569081788723613,-0.000380345164277596,-0.000198709193121011,2.09746629298638E-06,7.87510238209332E-06,0,-0.0199999999999996,-0.0599999999999987,-0.00999999999999979,0.0799999999999983,0.000957608940736709,-0.00110252953921913,9.90453701097127E-05,3.22538616344507E-05,1.36213667383169E-05,0,-0.04,-0.0500000000000007,-0.0500000000000007,0.140000000000001,0.000963644432444122,-0.0010522878180822,-0.000173019790294604,0.000283887674287078,-2.22244983544206E-05,-0.01,-0.04,-0.0999999999999996,0.120000000000001,0.019999999999996
1614,0.00333333333333338,0,20,0.0013418134955343,0,-7.80340166331216E-05,0.00070267774025349,0,-3.71590555395817E-06,0,0,0,0,0,0,0,0,0.000913368904698397,-0.00142887579665041,0.000558118423002824,-0.000107455165258633,6.48436342077993E-05,0,-0.01,0.0100000000000007,-0.00999999999999979,-0.019999999999996,-0.000541313651138853,-0.000502784958212876,0.00116095932157984,8.31408636823572E-05,-0.000200001575910443,0,0,0.0400000000000009,0.00999999999999979,-0.0600000000000023,0.00628257979716507,-0.00702175675290345,-0.00109272588772522,0.00076531547495387,0.00106658736850967,0,-0.0599999999999998,-0.0999999999999996,-0.0699999999999985,0.200000000000003
1618,-0.0421892816419611,0,20,0.000124551260491139,0,3.0498451985597E-05,7.05790476116457E-05,0,4.43527038608948E-05,0,0,0,0,1,0,0,3,0.00022672771290444,-0.000123364511768476,-0.000195162903977197,0.000163028388742457,-7.12286859012659E-05,0,-0.00999999999999979,-0.0199999999999996,0.0899999999999999,-0.0499999999999829,0.000781985610961211,-0.000281304808497695,-0.000209274566112194,-0.000333101491747548,4.16952553961812E-05,0,-0.02,-0.0400000000000009,-0.100000000000001,0.160000000000011,0.00226678144582915,-0.0013781296163719,-0.000536227211375417,-0.000342502977638701,-9.92164044311475E-06,-0.01,-0.0600000000000001,-0.210000000000001,-0.140000000000001,0.430000000000007
1626,-0.137071651090343,5,20,-0.00574166073337695,0,-0.0024178651166994,-0.0123025003068266,0,-0.000752899642794774,0,0,0,0,0,0,0,4,-0.000762290893555714,0.00053742555098546,2.14656089531362E-05,0.000304183385409246,-0.000100783651792224,0,-0.02,0.00999999999999979,-0.0100000000000016,-1.4210854715202E-14,-0.00116706725461622,-0.000345914528620539,0.000776204865513885,0.000485489463800948,0.000251287453921868,0,-0.01,0,-0.25,0.259999999999991,-0.000260962372976181,-0.00665089433003252,0.00201737978151043,0.00479420694784972,0.00010026997364853,0,-0.04,0.0599999999999996,0.6,-0.610000000000014
1762,0.152737752161383,0,20,-0.0256962351727695,-0.00225631768953069,-2.57864878803507E-05,0.0150464156781846,0,0,0,0,0,0,0,0,0,0,0.0031558185134638,-0.00277287379115837,-0.00104857420966583,0.000657772068374061,7.85741898640178E-06,0,-0.17,-0.659999999999997,0.91,-0.0700000000000074,-0.00600340155803092,0.00800586190975372,-0.00169118608950719,-0.000247021697071326,-6.42525651442911E-05,0,0.48,-0.169999999999998,-0.0799999999999983,-0.230000000000004,0.00057511353848716,0.00198015449435296,-0.00251616783061218,-0.000141318248629785,0.000102218046401901,0,-0.00999999999999979,-0.549999999999997,-0.289999999999999,0.869999999999997
1773,0.0397790055248618,0,20,-0.000449386666666667,0.00192666666666667,0.000306666666666667,-0.00115605333333333,0.00199333333333333,0.0004,1,0,2,4,4,0,0,1,-0.000670782786864804,0.00493710852444817,-0.00616217623646556,0.00184487623521011,5.09742636721176E-05,0,-0.0599999999999996,-0.26,0.52,-0.219999999999985,-0.0008423503922457,0.00253601307890428,-0.00402779352666754,0.00240893877909133,-7.48079390823254E-05,0,-0.109999999999999,-0.199999999999999,0.68,-0.389999999999986,-0.000653426060105711,0.00184000273316054,-0.00417199484508443,0.00322030342382627,-0.000234885251796683,0,-0.13,-0.289999999999999,1,-0.59999999999998
1786,-0.153203342618384,3,18,0.00442750430292599,0,-0.000481927710843373,-0.000627314974182444,0,0.000395869191049914,0,0,0,0,4,0,0,2,0.0029274940166133,-0.00404655734437839,0.00113056818285159,3.18854998032298E-05,-4.33903548897881E-05,-0.01,-0.279999999999999,0.530000000000001,0.190000000000001,-0.439999999999998,0.00497632076416721,-0.00627272426324699,0.00123455867906171,0.000152266267638241,-9.04214476202105E-05,-0.01,-0.390000000000001,0.57,0.289999999999999,-0.469999999999999,-0.00260724903864762,0.000739517803865081,0.00215695679230914,-0.000126766103125202,-0.000162459454401375,0,0.0399999999999991,0.82,0.280000000000001,-1.14999999999999
2024,0.0982905982905983,5,19,8.2051282051282E-05,0,-3.97948717948718E-06,0.000133333333333333,0,0,0,0,0,0,2,0,0,0,0.00140786011958227,-0.00113419262092893,-8.84031659379378E-05,-0.000189999166286975,4.7348335715262E-06,0,-0.0800000000000001,-0.0200000000000031,-0.17,0.280000000000001,0.0022111891124903,-0.00139796419711807,-0.000476681679165952,-0.000288803960363584,-4.77392758426985E-05,0,-0.11,-0.17,-0.190000000000001,0.5,0.00422421616694457,-0.00270046063032162,-0.00112048894395316,-0.000415670875177576,1.24042825078005E-05,0,-0.2,-0.400000000000002,-0.809999999999999,1.43000000000001
2029,-0.0300751879699247,3,19,-0.000790815119247774,0,0,0.000117933868858584,0,3.11351889905972E-06,0,0,0,0,0,0,0,0,0.000938639135651897,-0.00103313300836849,0.000438373847172213,-0.000351406759122173,7.52678466660632E-06,0,-0.02,0.0299999999999994,-0.0300000000000011,0.019999999999996,0.00141155353063455,-0.00172956939474667,0.000516202425093842,-0.000212586765742255,1.44002047605674E-05,0,-0.0299999999999998,0.0199999999999996,-0.0199999999999996,0.0300000000000011,0.00263832637722489,-0.00330638335152217,0.000443583818440951,0.000190835698060835,3.36374577955025E-05,0,-0.0699999999999998,-0.0500000000000007,0.0699999999999985,0.0800000000000125
2049,0.159615384615385,10,18,0.0468296310104301,0.000880718977714779,0.0014635461928757,0.0285628684638396,-0.000436405730848195,0.000766050304864783,3,1,6,3,9,2,1,4,0.00589769412414209,-0.00530758179941876,-0.000587060962369039,-3.66602629374799E-05,3.3608900583165E-05,0,-0.17,-0.129999999999999,0.0899999999999999,0.219999999999999,0.00682586885655034,-0.00585516714755752,-0.000915363083537818,-4.93276285307345E-05,-6.01099692429299E-06,0,-0.210000000000001,-0.209999999999999,0.0700000000000003,0.339999999999989,0.00883050521545281,-0.00721501485141279,-0.00153022693249055,-6.54339974734339E-05,-1.98294340760185E-05,0,-0.34,-0.339999999999998,0.120000000000001,0.559999999999988
