no,pricechangepercent,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4
2607,-0.201388888888889,6,20,-0.00163171487799532,-3.09237458716026E-05,-0.000101204986488881,-0.00040190468009472,-1.87416641646076E-06,-2.62383298304507E-05,0,0,0,0,1,0,0,2,-1.48277401645913E-05,-0.000260167391831323,-0.00012188703398186,0.000327170749919337,6.97114160584517E-05,0,-0.0100000000000002,-0.0299999999999994,0.0100000000000016,0.0299999999999869,-0.00105067821481902,0.00090627981773489,8.73285301317417E-05,-0.000247951705815111,0.000305021572767486,0,0.00999999999999979,0,-0.129999999999999,0.129999999999981,-0.000930510151273045,0.000733622470151352,-9.45765165106527E-05,0.000136593979989462,0.000154870217642875,0,0,-0.00999999999999979,0.0100000000000016,0.00999999999999091
2642,-0.119601328903655,5,18,-0.00441745315135073,-0.00273392900164455,-0.000439942597965789,-0.00484692092555543,-0.00119412990876429,-0.000439942597965789,0,0,0,0,0,2,0,1,-0.000436490024535635,0.000709337853562975,-0.000252932882592899,-1.77536344183483E-05,-2.16131201614673E-06,0,-0.00999999999999979,0.00999999999999979,0.00999999999999979,0,-0.000923271604199194,2.15584454087425E-05,0.000815621912331754,8.8585612043196E-05,-2.49436558448263E-06,0,-0.0399999999999991,0.129999999999999,-0.0899999999999999,-0.0100000000000051,-0.00199362657530178,0.00266165805571172,-0.00121852651188396,0.000781672353669421,-0.000231177322195381,0,0.190000000000001,-0.0299999999999994,0.130000000000001,-0.310000000000002
2704,-0.181818181818182,0,20,0.00469627248544937,0,-0.000245282840999298,0.00384323327175181,0,-0.000250733570799283,0,0,0,0,2,0,0,4,0.00673577419619587,-0.00480506933857211,-0.00121156592865763,-0.000808294668296447,8.91557393303917E-05,0,-0.1,-0.15,-0.3,0.570000000000007,0.00981369890878814,-0.00477361860592196,-0.00336338213169867,-0.0015624931429904,-0.000114205028177109,0,-0.17,-0.33,-0.600000000000001,1.12,0.0215541374863552,-0.0113598129109663,-0.00728725116400562,-0.00264641113257694,-0.000260662278806259,0,-0.34,-0.76,-1.22,2.34000000000002
2705,-0.327974276527331,0,20,-0.0142754750099216,0,0,-0.0101972947618921,0,5.36087737834655E-06,0,0,0,0,0,0,0,0,0.000880614051075534,-0.000118815963752406,-0.000891077975222837,0.000129540040709997,-2.60152810291955E-07,-0.00999999999999979,-0.00999999999999979,-0.150000000000002,0.0699999999999985,0.100000000000001,0.0020847457665627,-0.000699768672282081,-0.00143173365245595,1.70391152110785E-05,2.97174429642116E-05,-0.00999999999999979,-0.0199999999999996,-0.220000000000001,0.0500000000000007,0.210000000000008,0.00416258338910935,-0.00150808216384682,-0.00282285997441024,3.67442006864033E-05,0.000131614548461257,-0.04,-0.0800000000000001,-0.390000000000002,-0.0600000000000005,0.589999999999996
2727,-0.20125,0,20,-0.000163804997729318,-0.000324726424806356,2.59781139845084E-05,0.0116731616064829,0,2.59781139845084E-05,0,0,0,0,1,0,0,0,-0.000305605978838552,-0.000153022009470982,0.000636666954799706,-0.000180180495884759,2.14152939463251E-06,-0.01,0.0300000000000011,-0.0300000000000011,0.0899999999999999,-0.0900000000000034,0.00165274812431765,-0.00206019636246579,0.00032792525324217,6.63688069516104E-05,1.31541779543735E-05,-0.01,-0.140000000000001,-0.190000000000001,0.0199999999999996,0.310000000000002,0.00547820562518847,-0.00609890228219467,0.000399055905258253,0.00012210110817812,9.95396435698802E-05,-0.01,-0.5,-0.350000000000001,-0.210000000000001,1.07000000000001
2801,-0.168122270742358,1,20,-0.00696702084544754,4.44475883513679E-05,-2.23258941487007E-05,-0.00221440400260897,-4.17973955255291E-05,0.000245148094113073,3,0,5,7,8,0,0,2,0.000256785370387203,0.000211820030528331,-0.000349645666332915,-0.000109576534593175,-9.38319998949541E-06,0,0,0,-0.0199999999999996,0.0300000000000011,0.000323237309018065,0.000276997691490477,-0.000447712497450375,-0.000147194611896571,-5.32789116163349E-06,0,0,-0.00999999999999979,-0.0299999999999994,0.039999999999992,0.00110902758972992,0.000182688902250927,-0.000913922285045998,-0.000382671143642092,4.87693670717972E-06,0,0,-0.04,-0.0700000000000003,0.0999999999999943
2849,-0.163461538461538,6,20,0.000297766488302157,4.21878420819179E-06,-6.12898432182827E-05,7.45693092489106E-05,0,-6.43543353791968E-05,0,0,0,0,0,0,0,2,-0.00101688173424319,0.000661537290720576,0.000512040517984258,-0.000143253014694505,-1.34430597671098E-05,-0.01,-0.00999999999999998,-0.03,-0.05,0.110000000000014,-0.00210175703302939,0.00166729616343289,0.000505951610752828,-0.000163330661384353,9.18399202280741E-05,-0.01,-0.00999999999999998,-0.03,-0.07,0.120000000000019,-0.000482971602215887,0.000620570683425692,-0.000107639777516141,-0.000284698089515142,0.000254738785821487,-0.01,-0.02,-0.05,-0.07,0.120000000000005
2850,-0.133848133848134,3,20,-0.00189024168313219,-1.89895472037417E-05,-8.86178869507946E-05,-0.000149533189455864,-1.89895472037417E-05,-6.3298490679139E-05,0,0,0,0,1,0,0,1,-0.00135179329787993,0.00109307477171239,4.67024864800325E-06,0.000230753815418074,2.32944621014856E-05,0,0.0300000000000002,0.0100000000000016,0.0200000000000014,-0.0799999999999983,-0.00167771569824676,0.00110813046462632,0.00035869343281425,0.000140977099729434,6.99147010768796E-05,0,0.04,0.0600000000000005,-0.0499999999999989,-0.0600000000000023,-0.000404536805710509,-0.000954994202365556,0.000715052320920478,0.000433280309430364,0.000211198377725312,0,-0.00999999999999979,-0.00999999999999979,-0.0499999999999989,0.0699999999999932
2867,-0.30295358649789,0,20,0.00207902879958374,-1.5383827523278E-06,-0.000391365584008746,0.00341571308890334,0,0.000183813340645361,0,0,0,0,2,0,0,1,-6.73964342786382E-05,-0.00053006181927806,0.000127646467841303,0.00042203042250738,4.77813632080333E-05,0,0,0.00999999999999979,0.0700000000000003,-0.0799999999999841,-0.000457124815654963,-0.00120468530338064,0.000939443148692487,0.000485879128741401,0.000236487841601733,0,-0.01,-0.00999999999999979,0,0.0300000000000011,0.00536360865234808,-0.0062799059474859,0.000156389191114437,0.000441962485365502,0.000317945618657903,0,-0.03,-0.12,-0.16,0.280000000000001
2883,-0.250505050505051,1,20,-0.00241269768915981,0.000308606876844056,-0.000654920272271184,-0.00255722589302118,0.000125461492537808,0.000118116805199985,5,0,7,9,7,1,1,4,-0.000135541589456112,0.000154075256184605,-1.73135306906214E-05,-2.51463534788332E-05,2.39262174409789E-05,0,0,-0.0199999999999996,-0.00999999999999801,0.019999999999996,-0.00119884757174171,0.00024078687446355,0.000633890318875285,0.000297569375338355,2.66010030645445E-05,0,0.00999999999999979,0.0599999999999987,0.0999999999999979,-0.159999999999997,-0.00189015471131132,0.000189464043685195,0.000948552492555266,0.000713343640634509,3.8794534436332E-05,0,0.00999999999999979,0.0799999999999983,0.220000000000002,-0.329999999999998
2903,-0.147637795275591,8,14,-0.00824495189896773,-0.000119387503832738,-0.000283004102721769,0.00147355296065981,9.41980214528247E-05,0.000155969842148406,0,0,0,0,3,3,0,2,-0.000844396956699078,0.000934759480603342,-5.12510667802224E-06,-6.82524544662021E-05,-1.69849627600412E-05,0,0.00999999999999979,-0.00999999999999979,-0.0899999999999999,0.0699999999999932,0.000119707576120398,0.000381034509565725,-0.000339540626765139,-5.66915136292027E-05,-0.000104509945291764,0,0,-0.0400000000000009,-0.100000000000001,0.109999999999999,0.00414029468288213,-0.00135581862929468,-0.00213205722667137,-0.00063671899545719,-1.56998314588628E-05,0,-0.0500000000000003,-0.18,-0.300000000000001,0.519999999999996
2905,-0.0619266055045872,0,20,-0.00279420633034957,5.39348418047433E-05,-0.000331445189281622,0.000269248410824348,-6.8345449614641E-07,-0.000303623147845573,0,0,0,0,1,0,1,3,-0.00673024853418874,0.00682756168608406,0.000389790100825654,-0.000316153526345363,-0.000170949726375626,0,0.0700000000000003,0.0999999999999996,0.0399999999999991,-0.200000000000003,-0.00640397218403133,0.00621437035922562,0.000606065569845965,-0.000256993819015547,-0.00015946992602472,0,0.0700000000000003,0.0899999999999999,0.0399999999999991,-0.210000000000008,-0.00658779701138235,0.00789451730565499,-0.00187617875614945,0.000644612470348659,-7.5154008471889E-05,0,0.0800000000000001,-0.0199999999999996,0.23,-0.280000000000001
2912,-0.0736497545008183,3,20,0.00729856922887823,-0.000301541255482262,-0.000866455095269195,0.00383793727078303,9.10426835754877E-05,-4.80943917461636E-06,3,0,7,5,4,1,0,2,-0.0038991167505078,0.0038611478598421,0.000243562483759806,-0.000156348743529999,-4.9244849564048E-05,0,0.02,0.0199999999999998,-0.0199999999999996,-0.019999999999996,-0.00695970997226147,0.00749812933450233,-0.000204262893866977,-0.000235940917554106,-9.82155508197288E-05,0,0.0600000000000001,0,-0.0199999999999996,-0.0400000000000063,0.00314057872565998,-0.0031740290395697,4.11884923698994E-05,-0.000358488863271399,0.000350750684811267,0,-0.02,-2.22044604925031E-16,-0.149999999999999,0.170000000000016
2915,-0.0570652173913042,0,20,-0.010882223092376,-0.000846477883355411,0.0101306411896738,-0.0127445268380679,-0.000160678583289526,0.00185178433601265,0,2,0,0,1,5,2,11,-0.00512276150227209,0.00398419187462618,0.00119758811902004,-6.95414653791721E-06,-5.20643448362699E-05,-0.01,0.13,0.190000000000001,0.119999999999999,-0.429999999999993,-0.00918437353738966,0.00752242152950328,0.0017405302665516,2.22440082097292E-05,-0.000100822266874955,-0.01,0.24,0.32,0.209999999999999,-0.769999999999996,-0.0190317585006228,0.0157742286583554,0.0029896330252009,0.000413664346731648,-0.000145767529665214,-0.02,0.48,0.590000000000002,0.549999999999999,-1.62
3002,-0.12280701754386,5,20,-0.000156862745098039,0,0,-1.96078431372549E-05,0,0,0,0,0,0,2,0,0,1,-0.00668390077341163,0.00948756131979317,-0.000886899518513312,-0.00151331781529689,-0.000403443212571321,0,0.23,0.23,0,-0.469999999999999,-0.00689626008536748,0.00969992063174896,-0.00131161814242495,-0.00108859919138522,-0.000403443212571321,0,0.24,0.220000000000001,0.0899999999999999,-0.560000000000002,-0.0054645110137026,0.00922862606211272,-0.00216006537014593,-0.00121590677636574,-0.000388142901898512,0,0.24,0.119999999999999,0.109999999999999,-0.5
3003,-0.380664652567976,11,14,0.00213205637163086,0.0148291968212499,-0.00251839180895634,-0.00423372500536283,-0.00273790306234517,-0.00178600235431087,0,1,2,2,1,2,2,5,-0.00104538587214811,-0.000318540700858461,0.00163091919364319,-5.63178579904983E-05,-0.000210674762646089,0,0.0800000000000001,0.0799999999999983,0.130000000000001,-0.289999999999992,-0.00455802206345438,0.000917511977788776,0.00326207565303396,0.000528090139385467,-0.000149655706753869,0,0.380000000000001,0.390000000000001,0.32,-1.09,-0.00582574256764237,0.00288748276031814,0.00278625290054546,0.000429217356514314,-0.000277210449735488,0,0.42,0.360000000000001,0.420000000000002,-1.17999999999999
3014,-0.138613861386139,3,20,0.0167725224745916,0.000698615056938993,-0.000769803231589268,0.0119136238062494,-3.21889496434706E-05,-0.000794635593898599,0,0,0,0,5,1,0,3,-0.00229029123988922,0.00290957362972094,-0.000527690987772889,-8.28244274151888E-05,-8.76697464370201E-06,0,0.0500000000000007,0.0199999999999996,-0.0899999999999999,0.0100000000000051,-0.00128209065039586,0.00178813663685884,-0.000499827229422253,6.69228825797875E-05,-7.31416396205389E-05,0,0.0199999999999996,-0.0800000000000018,0.0300000000000011,0.0300000000000011,-0.00210109198813169,0.00335771521809763,-0.0011914458225034,-2.44591158491611E-05,-4.07182916133827E-05,-0.01,0.119999999999999,-0.109999999999999,-0.00999999999999801,0.0200000000000031
3015,-0.117370892018779,0,20,0.00362509586530252,0,2.60061858313618E-05,0.0027098445636279,0,5.72136088289961E-05,0,0,0,0,4,0,0,0,0.000302925502642826,-9.37414886021948E-05,-0.000296504852738577,0.000241902734144483,-0.000154581895446516,0,-0.00999999999999979,-0.0600000000000023,0.109999999999999,-0.039999999999992,0.000164346498627954,0.000258166797568182,-0.000105925655234596,-0.000449140534853728,0.000132552893892236,-0.01,-0.0499999999999998,-0.0600000000000023,-0.16,0.250000000000014,0.000777334665304219,-0.000210646311888885,-0.000451089307072355,-0.000100085133165038,-1.55139131779482E-05,-0.01,-0.0800000000000001,-0.120000000000001,0.200000000000001,-0.019999999999996
3016,-0.104587155963303,18,10,-0.000705947783085515,0.00359845943158108,0.00101675897580884,-0.00904717967550556,-0.000309765279368286,-0.0015233163150111,0,0,0,0,5,1,0,10,-0.00248269251254968,0.00242685377865653,0.000277304878144452,-0.000215932743483964,-5.53340076732997E-06,0,0.0800000000000001,0.100000000000001,-0.11,-0.0499999999999972,-0.00449097298895279,0.0042881579366314,0.000383875988826873,-0.00016950303116291,-1.15579053425203E-05,-0.00999999999999998,0.0899999999999999,0.0700000000000003,-0.26,0.109999999999985,-0.00773397864682868,0.00696825047895699,0.000881643111894384,-1.95383327301034E-05,-9.63766112925949E-05,-0.00999999999999998,0.220000000000001,0.0899999999999999,-0.0199999999999996,-0.280000000000015
3022,-0.451851851851852,14,8,0.012380538100925,0,-0.000107169172009285,0.000689943848430302,0,-0.000174854964857254,0,0,0,0,0,0,0,2,0.000531080884288104,-3.52927117006629E-05,-0.000770072564120081,0.000265785330347658,8.49906118505868E-06,0,-0.0199999999999996,-0.129999999999999,0.119999999999999,0.0300000000000011,0.000530593427525483,4.70301333218015E-05,-0.000836653423103767,0.000299582332553562,-4.05524702970402E-05,-0.01,-0.0299999999999994,-0.130000000000001,0.23,-0.0600000000000023,-0.000470959714187535,0.000738629914116107,-0.000940338460897555,0.000867807999217013,-0.000195139738248026,-0.02,-0.0499999999999998,-0.200000000000001,0.69,-0.429999999999993
3024,-0.292873051224944,0,20,0.00465800138416606,0,2.52563979002033E-05,0.00399772698191789,0,2.88644547430895E-05,0,0,0,0,3,0,0,0,0.00423850870628661,-0.00364882742205663,-0.000424333882811254,-0.000230309766497266,6.49623650785395E-05,0,-0.13,-0.24,-0.210000000000001,0.589999999999996,-0.00100376660508061,0.000517962173918696,0.00107631591817677,-0.000453758537682546,-0.000136752949332358,0,0.0300000000000002,0.129999999999997,-0.23,0.0599999999999952,-0.00200898246113634,0.0026274325120863,8.26376155682595E-06,-0.000418110367922005,-0.000208603444584785,0,0.0800000000000001,-0.0400000000000009,-0.390000000000004,0.350000000000001
3026,-0.0953346855983772,8,20,-0.0168367041218273,-0.000183555016207623,0.000639277815067929,0.002371461185086,0,-0.000519017632035348,0,0,0,0,7,0,0,7,-0.000619104591242259,-0.00013904828209732,0.0006242241956258,1.94017439771477E-05,0.000114526933736647,0.01,0.0399999999999991,0.0999999999999979,-0.309999999999999,0.159999999999997,-0.00183749132430644,0.00173678798528432,-1.31682037458891E-06,5.39714064669017E-05,4.80487529297864E-05,0.01,0.149999999999999,0.0700000000000003,0.15,-0.390000000000001,-0.00209747037953451,0.000858583774546173,0.00123837891057868,-0.000146531140429989,0.000147038834839672,-0.01,0.0700000000000003,0.169999999999998,-0.389999999999999,0.149999999999999
3030,-0.121387283236994,1,20,0.00664950723067023,-9.7368510177126E-05,-0.000711213465641616,0.000321739424933112,-8.466826971924E-06,-0.000681579571239882,0,0,0,0,4,0,0,1,0.000576697806179444,-0.000388624397429149,-0.000274728727623852,7.22127657279657E-05,1.44425531455935E-05,0,-0.0399999999999991,-0.0600000000000005,0.0599999999999987,0.0499999999999972,0.000987508474301235,-0.00160089648984163,0.000505914295127585,1.94829457708864E-05,8.79907746419231E-05,0,-0.0999999999999996,-0.0199999999999978,-0.0600000000000023,0.179999999999993,0.000856939330426632,-0.00148864905233304,0.000683237612709914,-9.28580432627453E-05,4.13301524592275E-05,0,-0.0899999999999999,-0.0700000000000003,-0.180000000000003,0.349999999999994
3031,-0.282352941176471,0,20,-0.0072403515120545,5.18711142466032E-05,-0.000508907967925984,-0.00131698418095473,-6.53544969336527E-07,-0.000546406449773162,0,0,0,0,3,0,0,3,-0.000234423852117194,0.000432095163385493,-0.000112222068234746,-0.000154581982535165,6.91327395015715E-05,0,-0.0299999999999994,0.0600000000000005,0.0599999999999987,-0.0700000000000074,0.000178749850587745,0.000294944682806886,-0.000810846105739615,0.000256943623548556,8.02079487963485E-05,0,-0.0499999999999989,-0.229999999999999,0.379999999999999,-0.100000000000001,-0.00408703655645631,0.00708300670029138,-0.00308557292668135,-0.000137648094188644,0.00022725087703493,0,0.23,-0.0999999999999979,-0.0500000000000007,-0.0600000000000023
3032,-0.161634103019538,0,20,-0.000222526024616751,0,0.000361917053801689,0.000749556700158942,0,0.000388398789445715,0,0,0,0,1,0,0,0,0.000638445661396037,-9.10011492149532E-05,-0.00110111470417719,0.000543546973053709,1.01232189424231E-05,0,-0.04,-0.220000000000001,0.259999999999998,0,0.00129436177135511,-0.000161739384579113,-0.00164752579781673,0.000499608105148111,1.52953058925572E-05,0,-0.0500000000000007,-0.280000000000001,0.23,0.0900000000000034,0.00198028647092408,-0.00154648138973615,-0.00099238160044092,0.00053400424592966,2.45722733232655E-05,0,-0.0800000000000001,-0.190000000000001,0.509999999999998,-0.25
3034,-0.248908296943231,0,20,0.0580184824749786,-0.00172238495639595,-0.000919065668423745,0.0178427483344607,-0.00270582903343766,6.9020884797818E-05,3,0,4,4,6,7,3,2,0.00832555827019188,-0.00901138064107837,0.000152449690666641,0.000421016340054269,0.000112356340165645,-0.01,-0.18,-0.0599999999999996,0.0300000000000011,0.200000000000003,0.00206186291691124,-0.00269213780904348,0.000376045316767361,8.20703140482111E-05,0.000172159261316775,-0.01,-0.0700000000000003,0,-0.0999999999999996,0.149999999999991,0.000258309079202657,0.000755113264204077,-0.000684444805238736,6.06564174559683E-05,-0.000389633955623895,-0.01,-0.04,-0.0499999999999994,0.200000000000001,-0.120000000000005
3041,-0.344827586206897,0,20,0.03270740785126,-0.00439711289532915,0.000322011435498622,-0.0197836918305688,-0.00205993312154884,0,0,0,0,0,0,2,0,0,-0.00146908147505215,0.000524891075607714,0.000469225406684481,0.000535324586651779,-6.03595938918375E-05,-0.0100000000000002,0.0700000000000003,0.299999999999997,0.759999999999998,-1.13,-0.000893561977682533,4.19046364056874E-05,0.000294595494262057,0.000612245299342187,-5.51834523274219E-05,-0.0300000000000002,0.0400000000000009,0.219999999999995,0.969999999999995,-1.2,-0.00217618005387205,0.000942865178404029,0.000509381775718992,0.000605392421384531,0.000118540678364493,-0.0800000000000001,0.0300000000000011,0.299999999999997,0.469999999999999,-0.740000000000002
3042,-0.0697674418604651,5,16,0.0190725640973325,-0.000251810257484382,0.0093524912299007,0.0307478629057148,0.00417423926829879,0.00437439613963253,5,0,7,7,8,0,0,6,-0.00054380974752849,0.00166619900554993,-0.000656463263980084,-0.000460110554630881,2.34774307049795E-05,0.01,-0.0999999999999996,0.0199999999999996,-0.309999999999999,0.410000000000011,0.0184889292815026,-0.0111265663077751,-0.00670070927679241,-0.000952385763898195,0.000320024937078597,0.01,-0.870000000000001,-1.15,-0.93,2.99000000000001,0.0140678102152629,-0.00628150497979962,-0.00736704403416734,-0.0010148661825524,0.000624897851371904,0.01,-0.73,-1.13,-0.92,2.80000000000001
3044,-0.251968503937008,0,20,0.0163053611700529,-0.00249616871688909,-0.000985529275776886,0.0150130278789223,-0.00232125629610039,-0.000483251807041176,0,1,0,0,5,5,5,1,-0.00440794264154754,0.00473850798999143,-0.000469484820931357,0.000110275944031749,2.86435284557324E-05,0,0.0599999999999998,0.0299999999999994,0.0700000000000003,-0.150000000000006,-0.00253270874900247,0.000777465387589493,0.000652605172864973,0.000372548111454922,0.000730090077093098,0,0.0399999999999998,0.04,0.00999999999999979,-0.0699999999999932,-0.0250453670812072,0.0300050632035548,-0.00208978097894991,-0.00141008450690876,-0.00145983063648888,0,0.25,0.14,0.22,-0.599999999999994
3048,-0.232620320855615,6,17,0.0431314078547156,4.49291723049034E-06,-0.00171180146481682,-0.00146528857513151,4.49291723049034E-06,-0.00173426605096927,1,0,1,1,4,0,0,2,-0.00502917301902839,0.00418939969479698,0.00112656603359282,-0.00019502155777603,-9.17711515853285E-05,0,0.16,0.230000000000004,0.140000000000001,-0.52000000000001,-0.00793978971106668,0.0081879308929943,0.000246083320906532,-0.000288328190436317,-0.000205896312397786,0,0.23,0.140000000000001,0.210000000000001,-0.600000000000009,-0.00470048273900847,0.00449785156354188,0.00100216593692895,-0.000714721129957213,-8.48136315050882E-05,0,0.15,0.240000000000002,-0.219999999999999,-0.20000000000001
3055,-0.0758377425044092,5,18,-0.000740644078920896,0,1.95232580475504E-05,-0.000643027788683144,0,1.95232580475504E-05,0,0,0,0,1,0,0,0,-0.00170124705604446,0.00185780127563812,-0.000344864918270647,0.000190638346634851,-2.32764795786889E-06,0,0.0800000000000001,-0.130000000000001,0.199999999999999,-0.129999999999995,-0.0011221132754099,0.00142827357295548,-0.00045428819302077,0.00014841854691026,-2.90651435074082E-07,0,0.0699999999999994,-0.130000000000003,0.150000000000002,-0.0600000000000023,0.000216393479346433,0.000319226535240191,-0.000557632305191104,1.74700719083034E-05,4.5422186961588E-06,0,0.0299999999999994,-0.120000000000001,0.0100000000000016,0.0899999999999892
3062,-0.354223433242507,4,20,-0.00935868318519325,0,-3.34747980326971E-05,-0.000985984960235805,0,7.303592298043E-05,0,0,0,0,1,0,0,3,-0.000311826729850362,0.000415262881169165,-0.000232122053466149,8.08757040969728E-05,4.78101980504039E-05,0,0,-0.0999999999999979,-0.0999999999999979,0.199999999999996,-0.000434586428538442,-0.00087895625395068,0.00113465420972184,0.000127824434023448,5.10640387438224E-05,0,-0.0500000000000007,0.149999999999999,0.0100000000000016,-0.109999999999999,-0.00389607002017989,0.00138420751849033,0.00210876271913912,0.00044822590092173,-4.51261183712862E-05,0,0.19,0.5,0.359999999999999,-1.04000000000001
3090,-0.164,6,18,0.017917961861588,-3.35838783950153E-05,0.000368527092254634,-0.00323674703195478,0,0.00110177510387913,0,0,0,0,6,0,0,5,-0.000263095200409069,-0.000113358845516776,0.000388781436150801,-3.9117420335898E-05,2.6790030110965E-05,0,-0.00999999999999801,0.149999999999999,-0.0300000000000011,-0.109999999999999,-0.00135380939768326,0.0012150481765385,0.000107640336846793,8.47411259199266E-06,2.26467717060149E-05,0,0.0800000000000018,0.100000000000001,0.00999999999999801,-0.189999999999998,-0.00160410884958789,0.00295412960709485,-0.00147391463844043,2.04398100333777E-05,0.000103454070900189,-0.01,0.0100000000000016,-0.379999999999999,0,0.370000000000001
3167,-0.238095238095238,0,20,0.000318877917115851,-0.00018718619170891,-0.000149748953367128,0.000793082936111755,-6.23953972363032E-05,-0.000149748953367128,0,0,1,0,0,1,0,1,0.00452093774249185,-0.00599381988142389,0.000316616008105369,0.000981333139057468,0.000174932991769254,0,-0.27,-0.210000000000001,-0.0700000000000003,0.549999999999997,0.00772933858345271,-0.00907202562863918,-0.000866708222733881,0.00169471701203577,0.000514678255884665,0,-0.48,-0.550000000000001,-0.289999999999999,1.31,0.012946223616602,-0.0167286817413069,0.000906169126841355,0.00214906895406109,0.000727220043802542,0,-0.9,-0.810000000000001,-0.389999999999997,2.1
3189,-0.256433823529412,0,20,0.0152048854706902,0.0308263812286962,-0.000432301731710951,0.0153586696067175,0.0150064124202637,0.000574185376990443,6,3,6,8,7,3,6,7,0.00354427277516781,-0.00054410693737017,-0.00301553551119477,-0.000299683007358043,0.000349635610621051,0,-0.25,-0.560000000000001,-0.249999999999998,1.08,0.00655207248282809,-0.00400712935516767,-0.00240858514630229,-0.000459879844809996,0.000358104793317651,0,-0.560000000000001,-0.870000000000001,-0.499999999999998,1.96000000000001,0.0107372011851556,0.000482577050457511,-0.0111802664353337,-0.000666629723442915,0.00066170085302929,0,-1.07,-2.09,-1.04,4.2
3209,-0.1875,0,20,0.000153860782980392,0,-0.00035576241457465,7.18230028699095E-05,0,0.000457276668962712,0,0,0,0,1,0,0,1,-0.00291774332615657,0.00464982143474219,-0.000909342813762926,-0.000874608634525587,5.18733397028969E-05,0,0.15,0.160000000000004,-0.59,0.290000000000006,-0.0100471002746543,0.0134898303467715,-0.00166052187475083,-0.00173597153953036,-4.62366578360719E-05,0,0.529999999999999,0.520000000000003,-0.890000000000001,-0.140000000000001,-0.0141229596073488,0.0212501288844098,-0.00531114636723354,-0.00192208692592851,0.000106064016101035,0.01,0.859999999999999,0.190000000000001,-0.640000000000004,-0.419999999999995
3266,-0.250783699059561,1,20,0.000587543550494851,0,-2.27069971205739E-05,0.000212878098005381,0,8.51512392021523E-06,0,0,0,0,4,0,0,0,0.00121577189847877,-0.00146721032853847,0.0005950515050136,-0.000719117799196173,0.000375504724242241,0,-0.01,0,-0.00999999999999979,0,0.00131674460219119,-0.00217817809193888,0.000698732288902243,-0.000256809826259946,0.000419511027105419,0,-0.01,-0.00999999999999979,0.00999999999999979,0,0.00296756669500226,-0.00564487588136486,0.00144361891681422,0.000879399730601152,0.000354290538947227,0,-0.03,-0.0299999999999998,0.0599999999999987,-0.0100000000000051
3305,-0.263374485596708,0,20,0.00250940460017861,0,6.69174560047631E-05,0.00204934709014587,0,0.00043496346403096,0,0,0,0,0,0,0,0,0.00061311644366624,-0.00079194290615292,0.000198867962412239,-2.36404224712196E-05,3.59892254557124E-06,0,-0.0400000000000009,0.0300000000000011,-0.0300000000000011,0.0200000000000031,0.00158654963356453,-0.00200462170954185,0.000406352993955111,5.41767398397515E-05,-4.24576578176802E-05,0,-0.120000000000001,0.109999999999999,0.0599999999999987,-0.0700000000000003,0.00256972995909932,-0.00244085431377877,-0.000124327913547009,3.37991609524538E-05,-3.8346892726028E-05,0,-0.15,-0.00999999999999801,0.00999999999999801,0.140000000000001
3311,-0.28544061302682,0,20,-0.0154585166666667,0,-9.21666666666667E-06,-0.00890728333333333,0,0.0001,0,0,0,0,0,0,0,1,0.000981597389932531,-0.000715325148685997,-0.000240992088137555,-2.7674028831963E-05,2.39387572297369E-06,-0.0199999999999996,-0.100000000000001,-0.219999999999999,0.0699999999999967,0.289999999999999,0.00174157910354322,-0.000935514972513901,-0.000796588475687379,-1.33483144817564E-05,3.87265913976906E-06,-0.04,-0.110000000000001,-0.339999999999996,0.16,0.350000000000001,0.00152836849635862,-0.00141904899544845,-3.78787315626072E-05,-0.000129341885171946,5.79011158243277E-05,-0.0899999999999999,-0.23,0,-0.16,0.510000000000005
3312,-0.178461538461538,20,6,-0.0226014745375839,8.47226994698952E-06,-0.00469807702008441,0.00537989141633834,8.47226994698952E-06,-0.00578122284372724,0,0,1,0,3,0,0,3,-0.00175460903364433,0.00152877572281365,0.000580286448527145,-0.000417691071583359,6.32379338868219E-05,0,0.0300000000000002,0.0599999999999987,-0.410000000000004,0.320000000000007,-0.00186269292176688,0.00239489089941458,0.000332623736029797,-0.000931346460883449,6.65247472059604E-05,0,0.0499999999999998,-0.0399999999999991,-0.650000000000002,0.640000000000001,-0.00773282128837538,0.00763930525334044,0.000517566186754609,-0.000399749972812672,-2.43001789070598E-05,-0.01,0.28,0.0199999999999996,-0.630000000000003,0.340000000000003
