no,pricechangepercent,Revenuegrow,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4
no,pricechangepercent,Revenuegrow,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4
2106,-0.0555555555555556,2.56675513404641,0,20,-0.00196698420685475,4.25568656153151E-05,-0.000460871653534302,-8.47043216724037E-05,4.83240510961426E-05,-0.000237869240533833,0,0,1,0,1,0,0,7,-0.00122162564715306,-0.000639696668001011,0.00167231982446744,0.000194681089183406,-5.67859849680968E-06,0,0,0.0900000000000007,0.0800000000000001,-0.150000000000006,-0.00260565600519264,0.000394549921942267,0.00206301874296064,9.87824602063821E-05,4.9304880083343E-05,0,0.0100000000000002,0.130000000000001,0.0699999999999994,-0.210000000000008,-0.00709509158416372,0.00182823336560267,0.00429805339975045,0.000804884976518296,0.000163919842292353,-0.01,0.04,0.24,0.25,-0.530000000000001
2228,-0.213740458015267,9.91081645282135,0,20,0.0568559385521413,0.0164026839647111,-5.27841800956109E-05,-0.000466163486514388,-0.00748215752855284,0.000197940675358541,1,0,2,2,2,2,1,1,-0.000807993473231239,-0.00148745192335509,0.00243155751108803,5.16619867794929E-05,-0.00018777410128119,0,-0.00999999999999979,0.14,0.24,-0.399999999999991,-0.000308777954760253,0.000274329827016029,0.000904856084229716,-0.000579621129170576,-0.000507377687180597,0,0.0500000000000007,0.11,0.6,-0.790000000000006,-0.00044295661364456,0.00181697027252226,0.000290698827669772,-0.00153543700788963,-0.000129275478657849,0,-0.199999999999999,0.0800000000000001,0.18,-0.0799999999999983
2301,-0.0674157303370787,-14.5715697439869,0,20,0.0374356149463412,0.00138041112314174,-0.00149306615483644,0.0216135848214149,-0.00168897685234968,-0.00168023114290711,0,0,4,0,6,0,5,3,-0.000318276426635622,0.00029856313044696,2.13102274713994E-06,-1.67972753661733E-05,3.43795488076696E-05,0,0,0,0,-0.0100000000000051,-0.000407590547788494,0.000309111998624878,-0.000102808884129238,8.57047778126275E-05,0.000115582655480221,0,0,-0.0200000000000005,0.0100000000000007,0,0.00324288955777574,-0.00250334615281073,-0.00104977966604888,4.7955062044058E-05,0.00026228119903976,-0.01,-0.0500000000000003,-0.11,-0.0299999999999994,0.179999999999993
2312,0.202702702702703,6.29385722570135,2,20,-0.00792027189173512,-0.00311208489288827,-0.000474428010486805,-0.00261312795128509,0.00106881074435994,-5.78480042050486E-05,1,0,1,1,3,0,0,8,-6.34751367888931E-05,-0.000215815465082314,0.000304680656586814,2.5390054715569E-05,-5.07801094311354E-05,0,-0.00999999999999979,0.0299999999999994,0.0499999999999989,-0.0900000000000034,0.000509833869293708,-0.000900195862648945,0.000413439267668125,-4.44692056563341E-05,2.13919313434355E-05,0,-0.0199999999999996,0.0199999999999996,-0.0500000000000007,0.019999999999996,0.00347481214879869,-0.00168751915835497,-0.00139503016403633,-0.000429038200457185,3.67753740497835E-05,0,-0.0699999999999994,-0.180000000000001,-0.140000000000001,0.36999999999999
2313,0.0269938650306749,7.21811982514709,0,20,0.00452558468093388,0.0593691086167333,0.0208420631672776,0.0316785431871743,0.0334044774586454,0.00797183744574495,5,2,9,10,5,3,5,2,0.0186122377432051,-0.0141526225031473,-0.00524237752472312,0.000280776318902189,0.000501985965763185,0,-0.69,-1.08,-0.529999999999999,2.28,0.0256479506576019,-0.0170208798492558,-0.00946949722614535,0.000149000784915095,0.000693425632884214,0,-0.98,-1.7,-0.720000000000001,3.36999999999999,0.0332167562335737,-0.0219582594424994,-0.0120790896686686,-0.000108236645283307,0.00092882952287763,0,-1.33,-2.31,-1.01,4.61999999999999
2316,-0.308441558441559,-5.79160001691639,0,20,0.0397952739943808,0.0371493930607711,-0.00231672736255956,0.0309701384481,0.0199019882485187,-0.0014794648517393,1,0,2,2,5,0,0,4,0.557772823663749,0.337855472785602,0.0931977597738024,0.00899896688597684,-0.997825023109129,4.24,13.8,17.85,10.13,-46.09,-0.0135960179427181,0.00369366469752003,0.00901853048760697,0.00059033526301802,0.00029348749457312,1.12,-0.209999999999999,0.0400000000000027,-0.369999999999999,-0.590000000000003,-0.0179729133404339,0.00495112016345706,0.0120514620305474,0.000794710784492256,0.000175620361937317,1.03,-0.379999999999999,0.93,-0.0999999999999996,-1.48
2323,-0.243119266055046,-15.0082485848892,0,20,0.137421162755941,-1.89838268150351E-05,0.000909497884683952,0.114759027931422,-7.76611096978707E-06,2.93386414414178E-05,0,0,0,0,4,1,0,7,7.45934470019471E-05,-0.000125579820108357,-0.000105348863568694,0.000151520494093092,4.81474258195438E-06,-0.01,-0.0199999999999996,0.00999999999999801,0.169999999999998,-0.140000000000001,0.409730363423212,0.388780621488711,0.174586257821897,0.0238425115330156,-0.996939754266835,1.7,9.84,20.79,17.29,-49.69,0.0356126672280821,-0.00739641007235808,-0.0188940913406978,-0.0083589669784491,-0.000963198836577184,0.71,1.36,1.35,-0.340000000000003,-3.08
2329,-0.166666666666667,22.1875723653196,3,18,0.0330994994966157,0.0080604200833492,-0.00166043567407009,-0.018366045557889,-0.00318107773729662,0.000617167101884994,0,1,1,1,4,1,2,7,-0.000359302671247397,-7.66831729592798E-06,0.000216993992120204,6.43577657078141E-05,8.56192307152892E-05,0,0.0100000000000007,0.0200000000000014,-0.00999999999999979,-0.0100000000000051,0.00170664511706653,-0.00247452482474525,0.000512963705129627,0.000235556402355563,1.93596001935963E-05,-0.01,-0.0699999999999994,0.0199999999999996,0.220000000000002,-0.170000000000002,-0.00837432630311652,0.00523105725812301,0.00270089688549599,0.000331184174262356,0.000111187985235222,-0.02,0.180000000000001,0.430000000000001,0.210000000000001,-0.810000000000002
2337,0.153238546603476,-9.14116896762861,0,20,0.0254996873604327,0.00921900014270657,0.00128595203258251,-0.013316036560955,0.0159505450607523,0.00312602828393933,5,4,7,8,5,5,4,9,-0.00166759089337387,0.00142235497767423,9.32154338849495E-05,0.000170431109194645,-1.84106273799787E-05,-0.01,0.0899999999999999,0.140000000000001,0.240000000000002,-0.43,-0.00411620171037186,0.00333467183539771,0.000582121288111512,0.000222350171731285,-2.29415848685406E-05,-0.01,0.200000000000001,0.32,0.370000000000001,-0.859999999999999,0.00808270986020854,-0.002940454296883,-0.00485503233592981,-0.000355135159918675,6.79119325230327E-05,0,-0.33,-1.21,-0.489999999999998,2.05
2338,-0.010989010989011,12.8913543286516,0,20,0.0312297979074819,-0.0011238017567641,0.00311024007329783,0.0308341009776478,-0.00230695924011786,0.000550029733064121,0,2,1,1,5,3,3,5,0.00200796925752539,0.000453457655649581,-0.00165315946688292,-0.000911966095615169,0.000103698649323176,0,-0.130000000000001,-0.389999999999997,-1.04,1.54,0.0047985305741805,-0.00108235788839406,-0.00290410464874048,-0.000935169899204499,0.000123101862158555,-0.01,-0.25,-0.690000000000001,-1.12,2.04,-0.00549581622524253,0.0102712065433359,-0.00308897870464253,-0.00160532794696111,-8.10836664896816E-05,-0.01,0.209999999999999,-0.419999999999998,-1.35,1.54
