no,pricechangepercent,Revenuegrow,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4,Fin,Mar,Finrate,Marrate
2107,0,18.0883820346755,0,20,0.0193055157948856,-0.000397282122888708,-0.000330094705047236,0.0174507633074905,-0.000397282122888708,-0.00021032582976461,0,1,0,0,2,1,1,5,-0.00245758099466598,0.00137592432496714,0.00116408043228318,-9.92408724647259E-05,1.68171098804469E-05,0,0.0599999999999987,0.240000000000002,-0.0700000000000003,-0.229999999999997,-0.00198213990193286,-1.17049284568682E-05,0.00165188829347096,0.000395917865077238,-5.39613281583984E-05,-0.01,0.0399999999999991,0.250000000000002,0.279999999999998,-0.550000000000004,0.000160531088130078,0.00317003499888818,-0.00268949042602612,-0.000663047688241027,2.19720272489864E-05,-0.01,0.0299999999999994,-0.419999999999998,-1,1.41,0.00800990868353558,4.08966891208965E-05,0.0320398219230904,0.000163587712225845
2108,0,-10.2296856542794,0,20,0.0226897380415393,0.0035092232734555,0.00122457270479957,0.0140718025545111,0.00465053315753072,0.00144389915939054,3,0,5,4,7,1,1,5,-0.0179991187073174,0.0191507177318577,-0.00049094728635736,-0.000555495090262325,-0.00010515664792066,0,0.27,0.17,0.0199999999999996,-0.459999999999994,-0.0164147851240485,0.0171325191774195,0.000376308523626648,-0.000890042879755689,-0.000203999697241939,-0.00999999999999995,0.24,0.17,-0.210000000000001,-0.179999999999993,-0.0135251454504892,0.0167251543479441,-0.00161583668459896,-0.0013836196547395,-0.000200552558116409,-0.00999999999999995,0.16,0.0499999999999998,-0.49,0.289999999999992,0.0182447117411598,0.00104383145981257,0.0729789446321809,0.00417533142708604
2201,0,-7.60794818855183,5,17,0.0265575797985529,0.00545142060376833,0.00034394631087348,0.0083541558122652,0.000795112321259327,0.000171019515018422,2,3,2,2,9,3,3,9,0.00105401690535251,-0.00168861278823867,0.000523009866754229,9.3568146614386E-05,1.80178695175235E-05,0,-0.0199999999999996,-0.00999999999999979,-0.0300000000000002,0.0499999999999972,7.76765693034642E-05,-0.00127488858323149,0.00104254351857004,0.000203529494884006,-4.88609995259997E-05,0,-0.00999999999999979,0.04,0.0799999999999983,-0.139999999999986,0.00110533334630847,-0.00290092658081786,0.00155193630629384,0.000140581799552689,0.000103075128662863,-0.00999999999999995,-0.0499999999999998,0.0299999999999994,-8.88178419700125E-16,-0.00999999999999091,0.00981168838393793,0,0.039246851071513,0
2204,0,-7.5292206119349,2,20,0.00311245066208207,-0.00174447166538545,-0.000449497572833044,0.00453979705825188,-0.00174447166538545,-0.00105848711751274,0,3,1,0,2,4,6,5,-0.000471574492364457,1.267780725972E-05,0.000267357803120719,0.000159311861201352,3.22270207826665E-05,0,0,-0.0200000000000005,0.0200000000000005,-0.019999999999996,0.000185384121851428,-0.00040883419857074,0.0001175481453215,-3.47195184194626E-05,0.000140621449817277,-0.01,-0.02,-0.0300000000000002,-0.04,0.110000000000014,-0.000995691513939079,-0.000221092535639122,0.000891255901684582,0.000115634323881921,0.000209893824011646,-0.01,-0.02,0.04,0.0200000000000005,-0.019999999999996,0.00309056562809609,8.67020164515559E-05,0.0123622701491998,0.000346808280047686
2206,0,9.28828802110872,4,18,0.0103723421903115,-1.22789994369882E-05,7.36739966219294E-06,0.00507789058047059,0,-6.13949971849411E-06,0,0,0,0,0,0,0,2,0.000360320577165063,-0.000884543000927385,0.000314520990428224,0.000182788286966953,2.69131463671709E-05,0,-0.0100000000000002,0.00999999999999979,0.0500000000000007,-0.0699999999999932,-0.000270933345307811,-0.000681276542201625,0.0006369052547186,0.000242203802010319,7.31008307805576E-05,0,-0.02,0.0499999999999998,0.0700000000000003,-0.120000000000005,0.00429322713480407,-0.00397604725533968,-0.0007646067740434,0.000259892864468571,0.000187534030110426,0,-0.0900000000000003,-0.11,-0.0399999999999991,0.210000000000008,0.00747177115740734,7.36739966219294E-06,0.0298871801924371,2.94696928766841E-05
2208,0,69.3896811579904,7,16,-0.00242107605982784,0,0.000723057010451148,-0.00245278908660202,0,-0.00108669971746167,0,0,0,0,5,0,0,7,0.00214470782930726,-0.00250570871047917,0.000250402151344475,0.000111050571768322,-4.51841940882301E-07,0,-0.04,0.0500000000000007,0.0500000000000007,-0.0700000000000074,0.00279602657431505,-0.0038086182298443,0.000820525769239383,0.000225264267215024,-3.3198380925149E-05,0,0,0.160000000000002,0.17,-0.299999999999997,0.00500533787096108,-0.00468968711164242,-0.000238055882878035,-0.000106526478884181,2.89316024435857E-05,0,-0.00999999999999979,0.0199999999999996,0.0700000000000003,-0.0699999999999932,0.0104568420283374,0.00140805838877329,0.0479045395992135,0.00645055062132556
2233,0,-1.6256970539508,2,20,-0.0135376989640524,0.0352308397103116,0.00917262446318376,-0.020636945384021,0.0367402589257722,0.00759685715034026,1,0,2,3,5,0,0,7,0.00483626472975818,-0.00512017096284417,0.000355975604288024,-0.000124627575919543,5.25582047175375E-05,0,-0.359999999999999,0.149999999999999,-0.140000000000001,0.340000000000003,0.00884175379343533,-0.00853567290937757,-0.000369048121306302,4.56993171611009E-05,1.7267920087426E-05,0,-0.559999999999999,-0.390000000000001,0.350000000000001,0.590000000000003,0.019028428509276,-0.0175901410353554,-0.0018453182765184,0.000283538125601569,0.000123492676996226,0,-1.47,-1.6,1.69,1.37,0.0303376675283239,0.000464436681680191,0.1213508492569,0.00185774946921444
2302,0,5.41533974225423,0,20,0.010156168010102,0,0,0.00754647178962582,0,0,0,0,0,0,0,0,0,0,-0.0102505401652605,0.0080270635126008,0.00293910287238679,-0.000517017800447073,-0.00019860841928002,0,0.17,0.4,-0.220000000000001,-0.370000000000005,-0.01199680534486,0.0112365022592217,0.000976515574658277,-0.000129975610363479,-8.62368786565342E-05,-0.01,0.18,0.200000000000001,0.309999999999999,-0.689999999999998,-0.018145218580609,0.0173727218080144,0.00110059606048986,-4.47760031643766E-05,-0.00028332328473085,-0.01,0.369999999999999,0.210000000000001,0.48,-1.05999999999999,0,0,非數值,非數值
2303,0,22.469596873575,0,20,-0.0104003837612695,0.0097666894733454,-0.000863581180300817,-0.00130257806425848,0.00428837456217221,-0.0001484981863822,7,0,10,10,7,1,1,5,0.00144584255413088,-0.000880388907448237,-0.000653222313542978,2.98086796413737E-05,5.79668381492987E-05,0,-0.0300000000000002,-0.0700000000000021,0.0299999999999994,0.0900000000000176,0.0112260731915267,-0.00671105456887999,-0.00432493046907076,-0.000365640018028031,0.000177444259107251,0,-0.22,-0.510000000000002,-0.23,0.940000000000012,0.0106458086826214,-0.00630046031370207,-0.00483348235264847,0.000149079036631264,0.00034094734175299,0,-0.24,-0.49,-0.100000000000001,0.820000000000007,0.0112767804577808,0.00204624773631891,0.045107134722175,0.00818499328444373
2305,0,10.6697190345313,0,20,-0.00122045604727632,0,-1.94494987613757E-05,-0.000977337312759128,0,-3.88989975227514E-05,0,0,0,0,1,0,0,4,-0.00716687244578307,0.00703400244598346,0.000254819468436612,-0.000139960426894582,1.80109582575243E-05,0,0.24,0.0700000000000021,-0.340000000000002,0.0300000000000082,0.000747636891560433,-0.000460202612287741,-0.000623311869716064,0.000169545961202904,0.000166331629240531,0,-0.0800000000000001,-0.169999999999998,-0.25,0.510000000000005,-0.0295259897037058,0.0265699212043098,0.0035249751844609,-0.000435291252229039,-0.000133615432835874,-0.0100000000000002,1.09,0.980000000000002,-0.51,-1.56999999999999,0.011946854614175,0.000179907863542725,0.0580096800849959,0.000873568645968599
